expense_id,restaurant_id,bills,vendors,wage_advance,repairs,sundries,amount,exp_date
580,2,255,18,70,631,31,1502,2024-08-02
581,2,217,175,58,329,91,1341,2024-08-03
582,2,574,56,388,498,45,1743,2024-08-04
583,2,92,66,129,669,2,1755,2024-08-05
584,2,193,1,751,641,27,1674,2024-08-06
585,2,983,78,510,645,89,2842,2024-08-07
586,2,821,38,896,204,88,2809,2024-08-08
587,2,305,18,102,974,73,2416,2024-08-09
588,2,10,177,67,644,58,1132,2024-08-10
589,2,126,90,671,589,19,1782,2024-08-11
590,2,866,9,341,707,37,2500,2024-08-12
591,2,961,191,640,367,54,2220,2024-08-13
592,2,785,12,942,661,32,2954,2024-08-14
593,2,533,5,616,387,43,2196,2024-08-15
594,2,588,66,102,300,94,1489,2024-08-16
595,2,16,167,151,1340,94,1803,2024-08-17
596,2,481,42,11,266,1,865,2024-08-18
597,2,405,53,210,627,96,1865,2024-08-19
598,2,58,81,337,518,72,1367,2024-08-20
599,2,938,19,42,798,32,2608,2024-08-21
600,2,962,132,952,82,44,2395,2024-08-22
601,2,163,69,495,622,42,2111,2024-08-23
602,2,531,178,438,49,72,1289,2024-08-24
603,2,494,34,865,483,91,2561,2024-08-25
604,2,916,193,404,848,15,2554,2024-08-26
605,2,899,199,599,175,82,2869,2024-08-27
606,2,455,70,819,350,36,2127,2024-08-28
607,2,718,136,660,479,6,2791,2024-08-29
608,2,394,92,657,1649,95,3128,2024-08-30
609,2,896,40,263,706,73,2451,2024-08-31
610,2,765,94,983,504,71,2879,2024-09-01
611,2,49,99,621,131,38,1575,2024-09-02
612,2,122,195,592,63,92,1064,2024-09-03
613,2,587,68,503,58,94,1421,2024-09-04
614,2,194,160,524,186,21,1604,2024-09-05
615,2,967,5,604,332,17,2472,2024-09-06
616,2,287,154,490,850,10,1886,2024-09-07
617,2,115,92,327,476,18,1574,2024-09-08
618,2,25,74,190,57,86,1092,2024-09-09
619,2,260,1,97,502,13,1707,2024-09-10
620,2,435,106,261,264,93,1161,2024-09-11
621,2,846,131,210,338,25,1966,2024-09-12
622,2,140,56,184,568,11,1428,2024-09-13
623,2,824,110,796,199,29,2131,2024-09-14
624,2,652,197,805,356,42,2376,2024-09-15
625,2,349,142,142,614,58,1817,2024-09-16
626,2,874,2,253,1991,62,3421,2024-09-17
627,2,571,42,225,631,31,2173,2024-09-18
628,2,980,66,453,458,36,2072,2024-09-19
629,2,641,119,22,87,20,1775,2024-09-20
630,2,4,125,215,643,54,1473,2024-09-21
631,2,741,57,23,594,52,2303,2024-09-22
632,2,991,185,57,3,93,2029,2024-09-23
633,2,386,148,928,382,19,2007,2024-09-24
634,2,9,84,797,51,30,1068,2024-09-25
635,2,470,11,211,645,89,1504,2024-09-26
636,2,326,64,996,268,17,2203,2024-09-27
637,2,473,66,841,280,80,1865,2024-09-28
638,2,577,33,235,943,45,2249,2024-09-29
639,2,121,72,399,594,100,2279,2024-09-30
640,2,222,46,82,101,3,754,2024-10-01
641,2,548,108,956,714,3,3035,2024-10-02
642,2,126,192,998,675,35,2470,2024-10-03
643,2,86,197,114,767,45,1521,2024-10-04
644,2,706,83,429,1598,63,3783,2024-10-05
645,2,636,170,640,275,13,2417,2024-10-06
646,2,599,32,980,337,87,2717,2024-10-07
647,2,463,108,423,188,4,2184,2024-10-08
648,2,5,191,55,826,36,1827,2024-10-09
649,2,476,26,0,733,45,1605,2024-10-10
650,2,321,56,486,601,11,1844,2024-10-11
651,2,987,130,865,886,21,3673,2024-10-12
652,2,369,81,359,468,56,2149,2024-10-13
653,2,392,87,1,833,20,1628,2024-10-14
654,2,323,55,717,927,28,2803,2024-10-15
655,2,228,22,160,655,53,1123,2024-10-16
656,2,261,74,370,951,87,2705,2024-10-17
657,2,424,139,480,276,49,1544,2024-10-18
658,2,614,135,589,769,86,2254,2024-10-19
659,2,924,20,412,533,100,2202,2024-10-20
660,2,21,200,921,293,49,1529,2024-10-21
661,2,605,119,931,517,77,2376,2024-10-22
662,2,750,179,511,48,66,1934,2024-10-23
663,2,184,107,803,650,52,2352,2024-10-24
664,2,662,189,730,855,95,3527,2024-10-25
665,2,157,193,385,737,10,1564,2024-10-26
666,2,998,185,438,285,67,2957,2024-10-27
667,2,951,37,424,339,22,2030,2024-10-28
668,2,37,132,218,532,15,1355,2024-10-29
669,2,908,174,969,995,20,3729,2024-10-30
670,2,529,25,50,714,37,2182,2024-10-31
671,2,133,118,920,846,6,2177,2024-11-01
672,2,1,92,933,814,56,2530,2024-11-02
673,2,216,36,965,44,48,1716,2024-11-03
674,2,587,106,468,654,48,2381,2024-11-04
675,2,691,11,672,839,36,2926,2024-11-05
676,2,818,10,139,506,50,2502,2024-11-06
677,2,24,123,171,271,2,1341,2024-11-07
678,2,27,164,199,286,42,927,2024-11-08
679,2,111,147,634,36,46,1415,2024-11-09
680,2,162,50,246,957,53,1519,2024-11-10
681,2,583,171,544,1501,79,3333,2024-11-11
682,2,166,47,398,982,2,2531,2024-11-12
683,2,127,108,495,460,44,1718,2024-11-13
684,2,108,134,204,243,95,873,2024-11-14
685,2,446,164,433,255,73,1407,2024-11-15
686,2,210,179,13,195,56,1210,2024-11-16
687,2,635,187,141,849,68,2624,2024-11-17
688,2,104,112,891,485,61,1962,2024-11-18
689,2,988,98,119,983,56,2340,2024-11-19
690,2,204,177,535,908,45,2455,2024-11-20
691,2,434,6,659,301,50,2213,2024-11-21
692,2,18,170,715,98,26,1697,2024-11-22
693,2,110,99,84,641,75,1985,2024-11-23
694,2,159,86,79,650,22,1064,2024-11-24
695,2,744,140,555,601,94,2439,2024-11-25
696,2,864,132,752,465,55,2451,2024-11-26
697,2,96,3,957,1132,36,2822,2024-11-27
698,2,279,86,673,874,21,2171,2024-11-28
699,2,197,106,330,48,2,926,2024-11-29
700,2,266,200,926,722,2,2549,2024-11-30
701,2,604,174,324,43,79,1634,2024-12-01
702,2,378,126,751,330,89,1898,2024-12-02
703,2,979,102,935,713,42,3549,2024-12-03
704,2,59,17,453,405,30,1546,2024-12-04
705,2,836,130,760,225,32,2625,2024-12-05
706,2,203,200,777,725,60,2917,2024-12-06
707,2,694,156,850,735,87,3304,2024-12-07
708,2,360,196,646,119,87,1950,2024-12-08
709,2,554,98,787,182,5,1754,2024-12-09
710,2,628,162,681,190,26,1880,2024-12-10
711,2,86,34,676,799,55,2215,2024-12-11
712,2,110,142,263,247,35,924,2024-12-12
713,2,260,102,61,472,53,1356,2024-12-13
714,2,678,84,578,623,76,2907,2024-12-14
715,2,714,168,990,649,57,3447,2024-12-15
716,2,846,113,190,1205,77,2556,2024-12-16
717,2,99,80,155,223,83,1027,2024-12-17
718,2,764,10,402,585,64,1900,2024-12-18
719,2,723,192,653,315,12,2719,2024-12-19
720,2,828,162,14,282,89,2369,2024-12-20
721,2,584,84,427,728,70,2159,2024-12-21
722,2,934,6,746,180,32,1972,2024-12-22
723,2,164,15,384,985,39,2303,2024-12-23
724,2,826,98,756,390,17,2289,2024-12-24
725,2,434,174,214,3,38,1342,2024-12-25
726,2,840,139,957,188,79,2518,2024-12-26
727,2,261,185,414,237,34,2000,2024-12-27
728,2,641,58,620,300,79,2209,2024-12-28
729,2,214,157,551,819,37,2103,2024-12-29
730,2,6,151,62,900,13,1853,2024-12-30
731,3,528,176,42,471,55,2008,2024-01-01
732,3,159,183,301,249,28,1234,2024-01-02
733,3,47,123,219,501,100,1145,2024-01-03
734,3,336,171,883,959,19,3215,2024-01-04
735,3,70,139,342,105,42,1464,2024-01-05
736,3,845,40,46,605,71,2566,2024-01-06
737,3,273,101,412,413,3,1272,2024-01-07
738,3,568,72,645,463,10,2359,2024-01-08
739,3,937,196,465,951,13,3108,2024-01-09
740,3,286,192,99,177,75,1172,2024-01-10
741,3,574,98,188,274,78,1219,2024-01-11
742,3,555,8,150,638,5,2094,2024-01-12
743,3,20,25,316,40,10,511,2024-01-13
744,3,646,48,480,717,35,2678,2024-01-14
745,3,339,107,289,929,76,2089,2024-01-15
746,3,581,146,886,906,46,2670,2024-01-16
747,3,611,29,134,61,96,972,2024-01-17
748,3,312,20,641,569,97,2529,2024-01-18
749,3,666,108,823,832,50,2870,2024-01-19
750,3,831,113,473,566,51,2373,2024-01-20
751,3,449,174,984,310,45,2087,2024-01-21
752,3,962,126,139,477,59,1899,2024-01-22
753,3,485,155,623,34,63,2106,2024-01-23
754,3,127,100,1,575,68,952,2024-01-24
755,3,354,1,478,953,34,2536,2024-01-25
756,3,169,98,19,394,12,695,2024-01-26
757,3,802,43,813,196,31,2458,2024-01-27
758,3,215,180,992,751,5,2943,2024-01-28
759,3,740,98,25,141,74,1250,2024-01-29
760,3,470,157,626,123,87,2319,2024-01-30
761,3,600,169,97,860,75,2342,2024-01-31
762,3,323,63,312,456,97,1565,2024-02-01
763,3,379,76,216,685,20,1391,2024-02-02
764,3,439,105,690,556,95,1907,2024-02-03
765,3,763,155,996,543,58,2588,2024-02-04
766,3,86,154,727,865,15,2560,2024-02-05
767,3,849,95,392,802,12,2518,2024-02-06
768,3,103,179,507,495,58,2273,2024-02-07
769,3,988,117,667,184,85,2085,2024-02-08
770,3,15,79,801,227,66,1307,2024-02-09
771,3,5,181,151,756,51,1822,2024-02-10
772,3,606,169,702,251,21,2276,2024-02-11
773,3,868,90,455,988,55,2633,2024-02-12
774,3,308,112,246,376,11,1148,2024-02-13
775,3,183,139,328,36,15,926,2024-02-14
776,3,662,131,47,186,65,1771,2024-02-15
777,3,4,164,172,636,67,1233,2024-02-16
778,3,668,133,460,59,84,1597,2024-02-17
779,3,392,124,896,52,35,2266,2024-02-18
780,3,405,180,394,542,51,1993,2024-02-19
781,3,452,96,875,36,82,1948,2024-02-20
782,3,774,65,864,173,73,2532,2024-02-21
783,3,122,127,723,205,56,1540,2024-02-22
784,3,224,21,751,635,27,2144,2024-02-23
785,3,674,81,961,2,60,2023,2024-02-24
786,3,15,136,591,190,100,1536,2024-02-25
787,3,531,44,50,889,15,1928,2024-02-26
788,3,290,74,240,379,39,1294,2024-02-27
789,3,387,55,805,406,7,1737,2024-02-28
790,3,4,120,519,250,8,1117,2024-02-29
791,3,231,191,517,301,96,2034,2024-03-01
792,3,393,131,876,473,27,2371,2024-03-02
793,3,630,138,961,591,16,2763,2024-03-03
794,3,969,145,106,74,70,2077,2024-03-04
795,3,178,21,658,572,66,1513,2024-03-05
796,3,275,6,709,125,30,1720,2024-03-06
797,3,620,2,142,294,3,1579,2024-03-07
798,3,336,60,811,805,33,2697,2024-03-08
799,3,403,121,853,224,50,2196,2024-03-09
800,3,278,148,83,86,87,1281,2024-03-10
801,3,715,55,855,1884,71,3733,2024-03-11
802,3,461,149,574,815,31,2400,2024-03-12
803,3,924,188,142,872,73,2491,2024-03-13
804,3,83,134,832,663,96,2702,2024-03-14
805,3,610,72,307,898,93,2014,2024-03-15
806,3,6,119,826,924,64,2077,2024-03-16
807,3,934,137,674,143,75,2120,2024-03-17
808,3,853,152,553,50,84,2387,2024-03-18
809,3,424,175,346,675,75,1838,2024-03-19
810,3,866,131,442,360,8,2769,2024-03-20
811,3,796,56,365,692,22,2564,2024-03-21
812,3,831,166,542,694,1,2327,2024-03-22
813,3,51,0,869,921,66,2764,2024-03-23
814,3,745,109,88,926,3,2718,2024-03-24
815,3,190,174,829,309,25,1983,2024-03-25
816,3,889,191,573,998,78,2746,2024-03-26
817,3,617,81,837,450,89,2107,2024-03-27
818,3,315,39,389,206,21,1797,2024-03-28
819,3,672,85,836,956,50,3551,2024-03-29
820,3,192,40,482,496,21,1819,2024-03-30
821,3,788,40,439,337,6,2352,2024-03-31
822,3,66,36,99,335,10,1030,2024-04-01
823,3,754,82,87,705,44,2219,2024-04-02
824,3,183,19,204,37,12,1217,2024-04-03
825,3,177,132,782,819,41,1972,2024-04-04
826,3,64,116,435,493,73,2152,2024-04-05
827,3,600,123,127,272,55,2110,2024-04-06
828,3,938,168,137,55,14,2273,2024-04-07
829,3,13,197,787,656,61,2607,2024-04-08
830,3,468,197,76,321,88,1625,2024-04-09
831,3,271,76,183,410,11,1491,2024-04-10
832,3,752,188,239,569,24,2517,2024-04-11
833,3,575,100,709,586,82,2095,2024-04-12
834,3,150,96,42,767,100,1893,2024-04-13
835,3,984,50,256,167,6,2203,2024-04-14
836,3,573,173,605,340,72,2158,2024-04-15
837,3,946,41,668,167,10,1948,2024-04-16
838,3,463,108,432,297,82,1646,2024-04-17
839,3,740,87,290,1189,61,2883,2024-04-18
840,3,960,84,525,172,15,2744,2024-04-19
841,3,303,118,675,662,3,2530,2024-04-20
842,3,450,16,990,100,78,2225,2024-04-21
843,3,1000,54,352,634,77,2373,2024-04-22
844,3,297,53,109,357,45,1740,2024-04-23
845,3,768,114,47,637,97,2090,2024-04-24
846,3,637,74,281,85,94,1664,2024-04-25
847,3,565,32,536,752,1,2151,2024-04-26
848,3,644,90,505,309,26,2161,2024-04-27
849,3,704,120,940,218,11,2702,2024-04-28
850,3,742,38,370,491,93,2289,2024-04-29
851,3,983,135,361,810,70,2937,2024-04-30
852,3,955,192,869,330,87,3122,2024-05-01
853,3,647,29,61,426,29,1259,2024-05-02
854,3,316,7,946,590,5,2166,2024-05-03
855,3,430,132,338,84,30,1897,2024-05-04
856,3,880,86,562,300,27,2249,2024-05-05
857,3,9,141,281,516,17,1717,2024-05-06
858,3,104,3,569,292,18,1520,2024-05-07
859,3,834,31,109,381,21,2224,2024-05-08
860,3,934,171,180,620,98,2360,2024-05-09
861,3,514,189,662,168,65,1599,2024-05-10
862,3,282,116,579,835,70,2777,2024-05-11
863,3,594,25,772,375,10,2717,2024-05-12
864,3,447,4,856,376,48,2057,2024-05-13
865,3,341,93,299,152,54,1496,2024-05-14
866,3,496,35,917,839,30,2857,2024-05-15
867,3,174,196,349,672,44,1679,2024-05-16
868,3,564,118,105,541,95,1793,2024-05-17
869,3,924,103,678,162,20,2194,2024-05-18
870,3,463,190,171,320,46,1505,2024-05-19
871,3,668,61,141,849,57,2447,2024-05-20
872,3,497,89,858,501,64,2902,2024-05-21
873,3,62,112,949,351,76,2399,2024-05-22
874,3,649,132,888,1983,66,4372,2024-05-23
875,3,575,62,37,302,84,1917,2024-05-24
876,3,517,55,569,899,71,2112,2024-05-25
877,3,74,50,513,821,2,2123,2024-05-26
878,3,438,33,854,560,9,2330,2024-05-27
879,3,442,145,845,55,100,2222,2024-05-28
880,3,986,55,550,961,72,3154,2024-05-29
881,3,738,65,849,115,27,2626,2024-05-30
882,3,81,194,769,281,98,1600,2024-05-31
883,3,383,62,770,911,9,2541,2024-06-01
884,3,412,141,109,629,92,2048,2024-06-02
885,3,797,82,619,557,64,3006,2024-06-03
886,3,660,85,54,383,67,1848,2024-06-04
887,3,169,37,790,922,79,2965,2024-06-05
888,3,428,51,798,51,3,1774,2024-06-06
889,3,370,139,754,140,62,1793,2024-06-07
890,3,217,168,706,210,79,1688,2024-06-08
891,3,403,129,715,841,40,2733,2024-06-09
892,3,452,23,511,376,15,1714,2024-06-10
893,3,670,19,488,940,88,2265,2024-06-11
894,3,916,185,686,341,91,2393,2024-06-12
895,3,797,9,101,377,89,1673,2024-06-13
896,3,552,78,702,912,50,2879,2024-06-14
897,3,758,189,623,919,34,3328,2024-06-15
898,3,655,111,89,858,64,2049,2024-06-16
899,3,261,118,937,742,46,2407,2024-06-17
900,3,454,92,913,1940,51,4232,2024-06-18
901,3,323,69,193,451,52,1868,2024-06-19
902,3,422,23,54,312,31,1438,2024-06-20
903,3,335,31,640,735,66,2130,2024-06-21
904,3,704,104,244,14,58,1921,2024-06-22
905,3,683,49,626,598,99,2075,2024-06-23
906,3,571,31,559,65,63,1567,2024-06-24
907,3,538,143,557,159,64,1766,2024-06-25
908,3,465,47,868,620,45,2449,2024-06-26
909,3,123,171,811,981,86,2775,2024-06-27
910,3,919,169,617,661,84,2498,2024-06-28
911,3,516,163,841,884,39,3328,2024-06-29
912,3,741,92,530,206,76,2625,2024-06-30
913,3,464,82,625,923,32,2499,2024-07-01
914,3,677,167,239,688,3,2313,2024-07-02
915,3,757,9,135,663,13,1659,2024-07-03
916,3,794,194,419,419,96,2846,2024-07-04
917,3,895,76,350,52,13,2302,2024-07-05
918,3,321,124,161,152,11,1132,2024-07-06
919,3,610,88,925,997,17,3188,2024-07-07
920,3,383,0,95,215,92,1428,2024-07-08
921,3,503,45,166,43,69,1546,2024-07-09
922,3,309,126,26,312,42,1141,2024-07-10
923,3,321,31,445,543,91,1688,2024-07-11
924,3,663,180,968,663,63,3019,2024-07-12
925,3,112,142,732,800,43,2624,2024-07-13
926,3,452,177,112,837,35,2281,2024-07-14
927,3,847,157,552,946,15,2734,2024-07-15
928,3,643,38,686,598,91,2810,2024-07-16
929,3,884,61,432,562,67,2431,2024-07-17
930,3,191,104,168,185,36,1176,2024-07-18
931,3,351,42,333,481,52,1975,2024-07-19
932,3,590,186,455,376,87,2112,2024-07-20
933,3,851,45,241,969,35,2897,2024-07-21
934,3,645,27,521,608,15,2193,2024-07-22
935,3,251,173,679,512,21,1704,2024-07-23
936,3,711,131,666,174,38,1955,2024-07-24
937,3,475,93,284,778,34,1851,2024-07-25
938,3,855,71,50,758,73,2504,2024-07-26
939,3,555,153,741,817,69,2536,2024-07-27
940,3,864,12,680,401,64,2036,2024-07-28
941,3,854,117,787,626,20,3012,2024-07-29
942,3,374,65,635,530,33,2169,2024-07-30
943,3,74,72,60,729,75,1574,2024-07-31
944,3,157,77,337,754,26,2157,2024-08-01
945,3,146,63,250,654,5,1350,2024-08-02
946,3,706,72,822,602,46,2852,2024-08-03
947,3,222,130,163,639,79,2181,2024-08-04
948,3,777,168,210,734,16,2588,2024-08-05
949,3,365,62,167,493,63,1284,2024-08-06
950,3,991,133,117,574,14,2561,2024-08-07
951,3,895,193,514,322,81,2712,2024-08-08
952,3,414,170,710,798,42,2400,2024-08-09
953,3,733,185,661,905,6,3472,2024-08-10
954,3,582,58,65,786,98,2359,2024-08-11
955,3,570,107,372,812,42,2692,2024-08-12
956,3,779,67,420,536,7,2045,2024-08-13
957,3,609,97,561,55,73,1932,2024-08-14
958,3,640,56,855,344,91,2425,2024-08-15
959,3,932,113,462,209,60,1966,2024-08-16
960,3,363,87,761,539,52,2162,2024-08-17
961,3,629,6,961,967,84,3497,2024-08-18
962,3,88,181,241,245,40,1632,2024-08-19
963,3,625,53,379,65,92,1264,2024-08-20
964,3,338,40,494,740,91,2051,2024-08-21
965,3,530,111,688,285,92,1758,2024-08-22
966,3,430,121,948,761,36,2486,2024-08-23
967,3,614,76,554,659,21,2096,2024-08-24
968,3,442,109,595,936,21,2547,2024-08-25
969,3,24,172,608,971,8,2296,2024-08-26
970,3,987,182,73,584,59,2336,2024-08-27
971,3,334,130,821,287,43,2054,2024-08-28
972,3,581,157,967,142,9,2150,2024-08-29
973,3,285,92,297,182,55,1383,2024-08-30
974,3,561,199,552,842,77,2955,2024-08-31
975,3,816,151,108,478,46,2129,2024-09-01
976,3,578,188,794,918,33,2848,2024-09-02
977,3,813,174,506,625,51,2451,2024-09-03
978,3,810,47,76,232,99,2004,2024-09-04
979,3,740,19,788,65,69,1961,2024-09-05
980,3,727,91,55,124,84,1972,2024-09-06
981,3,14,105,245,255,94,1539,2024-09-07
982,3,507,36,35,658,64,1528,2024-09-08
983,3,916,110,798,753,86,2859,2024-09-09
984,3,217,197,866,697,31,2846,2024-09-10
985,3,548,108,458,517,51,2586,2024-09-11
986,3,538,155,99,87,53,1057,2024-09-12
987,3,364,47,363,372,46,1241,2024-09-13
988,3,741,70,243,18,43,1395,2024-09-14
989,3,252,172,983,198,14,1733,2024-09-15
990,3,954,142,283,156,82,1945,2024-09-16
991,3,447,71,9,287,8,1803,2024-09-17
992,3,295,103,910,660,46,2806,2024-09-18
993,3,859,22,462,757,56,3057,2024-09-19
994,3,88,15,288,991,75,2171,2024-09-20
995,3,925,81,565,1508,52,4041,2024-09-21
996,3,310,5,158,645,28,1742,2024-09-22
997,3,302,32,84,473,79,1254,2024-09-23
998,3,770,116,939,931,12,3464,2024-09-24
999,3,889,92,712,926,35,2922,2024-09-25
1000,3,483,8,864,671,86,2227,2024-09-26
1001,3,206,49,289,949,86,2038,2024-09-27
1002,3,50,151,999,700,7,2482,2024-09-28
1003,3,590,38,454,402,97,2406,2024-09-29
1004,3,989,75,360,778,55,3066,2024-09-30
1005,3,470,94,767,457,64,2465,2024-10-01
1006,3,667,0,58,614,14,1417,2024-10-02
1007,3,913,76,764,842,68,3227,2024-10-03
1008,3,924,76,980,134,33,2705,2024-10-04
1009,3,498,4,745,578,78,2756,2024-10-05
1010,3,216,148,25,643,96,1244,2024-10-06
1011,3,914,3,838,254,4,2757,2024-10-07
1012,3,64,16,3,590,50,1306,2024-10-08
1013,3,955,172,279,743,49,2753,2024-10-09
1014,3,785,4,486,306,31,2330,2024-10-10
1015,3,678,163,137,201,49,1439,2024-10-11
1016,3,893,101,297,1423,63,2822,2024-10-12
1017,3,519,183,983,192,71,2768,2024-10-13
1018,3,693,168,769,668,94,2804,2024-10-14
1019,3,174,113,801,340,61,2416,2024-10-15
1020,3,448,17,318,680,89,2155,2024-10-16
1021,3,173,32,91,258,79,1105,2024-10-17
1022,3,91,150,714,704,83,1872,2024-10-18
1023,3,916,28,218,136,85,1949,2024-10-19
1024,3,927,43,165,648,61,2740,2024-10-20
1025,3,951,114,680,345,21,2754,2024-10-21
1026,3,955,164,228,494,68,2571,2024-10-22
1027,3,193,36,967,136,98,1775,2024-10-23
1028,3,297,119,410,473,39,2010,2024-10-24
1029,3,992,148,195,989,87,2858,2024-10-25
1030,3,9,7,475,351,2,1280,2024-10-26
1031,3,119,83,764,857,81,2377,2024-10-27
1032,3,862,154,866,470,96,2881,2024-10-28
1033,3,657,173,649,234,38,2321,2024-10-29
1034,3,994,60,21,34,38,1910,2024-10-30
1035,3,886,184,550,917,92,3081,2024-10-31
1036,3,100,48,754,308,5,1545,2024-11-01
1037,3,74,158,787,10,75,2059,2024-11-02
1038,3,828,184,291,567,39,1932,2024-11-03
1039,3,450,179,264,834,97,2472,2024-11-04
1040,3,248,177,526,886,9,2778,2024-11-05
1041,3,239,11,916,453,30,2148,2024-11-06
1042,3,510,16,613,114,35,1325,2024-11-07
1043,3,804,12,258,10,1,1311,2024-11-08
1044,3,978,80,845,529,35,3201,2024-11-09
1045,3,384,75,140,718,86,2264,2024-11-10
1046,3,690,50,139,50,55,1852,2024-11-11
1047,3,595,60,224,62,11,1476,2024-11-12
1048,3,615,14,334,1264,37,3158,2024-11-13
1049,3,274,176,459,346,26,2043,2024-11-14
1050,3,89,181,642,624,76,2447,2024-11-15
1051,3,894,32,632,680,19,2514,2024-11-16
1052,3,193,27,278,843,30,1408,2024-11-17
1053,3,465,103,255,338,46,1796,2024-11-18
1054,3,846,13,78,432,42,2326,2024-11-19
1055,3,122,54,19,334,44,1231,2024-11-20
1056,3,236,168,845,595,15,2748,2024-11-21
1057,3,277,160,788,644,45,2020,2024-11-22
1058,3,14,60,348,343,63,1674,2024-11-23
1059,3,430,43,806,735,34,2856,2024-11-24
1060,3,726,184,894,769,20,2895,2024-11-25
1061,3,980,103,610,122,97,2449,2024-11-26
1062,3,384,13,310,653,16,2167,2024-11-27
1063,3,787,29,680,523,8,2417,2024-11-28
1064,3,188,188,234,840,59,1529,2024-11-29
1065,3,873,51,967,475,74,2662,2024-11-30
1066,3,545,38,345,500,39,1493,2024-12-01
1067,3,982,159,507,346,17,2171,2024-12-02
1068,3,62,124,312,870,12,2138,2024-12-03
1069,3,388,159,616,333,74,1812,2024-12-04
1070,3,323,197,226,790,75,1710,2024-12-05
1071,3,730,117,501,519,30,2625,2024-12-06
1072,3,352,72,350,753,6,2276,2024-12-07
1073,3,445,138,744,862,51,2829,2024-12-08
1074,3,455,32,665,321,7,2384,2024-12-09
1075,3,57,40,9,644,19,1531,2024-12-10
1076,3,834,123,513,352,1,1971,2024-12-11
1077,3,816,133,593,664,3,2721,2024-12-12
1078,3,234,190,252,408,20,1904,2024-12-13
1079,3,355,138,8,635,16,1321,2024-12-14
1080,3,783,156,962,277,50,2890,2024-12-15
1081,3,437,29,803,760,79,2601,2024-12-16
1082,3,948,147,718,564,95,3158,2024-12-17
1083,3,387,147,96,193,15,941,2024-12-18
1084,3,470,172,7,947,54,2428,2024-12-19
1085,3,784,29,193,526,53,2367,2024-12-20
1086,3,629,78,464,460,37,2255,2024-12-21
1087,3,298,26,29,226,90,1002,2024-12-22
1088,3,539,13,796,492,18,2549,2024-12-23
1089,3,922,96,925,497,93,3480,2024-12-24
1090,3,581,185,356,516,35,1864,2024-12-25
1091,3,991,105,935,799,74,2973,2024-12-26
1092,3,244,108,535,971,67,2606,2024-12-27
1093,3,547,189,28,532,93,2238,2024-12-28
1094,3,68,36,784,936,70,2333,2024-12-29
1095,3,627,34,713,991,100,3019,2024-12-30
1096,4,639,32,971,206,90,2278,2024-01-01
1097,4,92,41,778,584,94,1834,2024-01-02
1098,4,606,80,815,657,60,2924,2024-01-03
1099,4,868,137,83,904,92,2911,2024-01-04
1100,4,520,139,381,384,55,2009,2024-01-05
1101,4,328,132,828,166,91,1780,2024-01-06
1102,4,462,25,436,799,20,2282,2024-01-07
1103,4,79,113,186,461,14,1721,2024-01-08
1104,4,361,51,110,540,74,1956,2024-01-09
1105,4,881,18,858,123,65,2810,2024-01-10
1106,4,591,156,949,594,87,2845,2024-01-11
1107,4,756,85,993,365,78,3183,2024-01-12
1108,4,475,145,662,410,51,2032,2024-01-13
1109,4,278,132,553,483,12,2407,2024-01-14
1110,4,263,145,998,462,54,2250,2024-01-15
1111,4,459,140,646,635,70,2080,2024-01-16
1112,4,292,122,568,521,16,1806,2024-01-17
1113,4,149,4,350,837,68,2289,2024-01-18
1114,4,608,200,398,127,32,2108,2024-01-19
1115,4,71,171,71,1234,78,1835,2024-01-20
1116,4,490,131,454,264,81,1936,2024-01-21
1117,4,557,49,452,0,61,1325,2024-01-22
1118,4,758,168,810,59,73,2049,2024-01-23
1119,4,666,28,567,356,70,1803,2024-01-24
1120,4,70,63,817,1117,77,2703,2024-01-25
1121,4,521,15,804,756,68,3008,2024-01-26
1122,4,8,114,498,57,90,800,2024-01-27
