sale_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,date
364,1,4.72,1803.23,3421.29,748.0,158.59,280.11,2024-12-29
365,1,1.23,1379.23,3103.17,650.14,148.12,217.0,2024-12-30
366,2,5.46,1310.7,2827.85,715.16,200.94,83.54,2024-01-01
367,2,4.53,1512.11,2453.94,702.68,167.63,131.65,2024-01-02
368,2,9.65,1377.31,3102.7599999999998,700.53,237.63,42.79,2024-01-03
369,2,0.83,1423.16,3107.17,778.1,182.14,166.57999999999998,2024-01-04
370,2,2.64,1389.89,3046.8,697.0,168.77,175.85,2024-01-05
371,2,8.9,1725.71,3206.91,771.48,166.0,238.36,2024-01-06
372,2,2.55,1259.28,2922.94,814.82,147.81,204.05,2024-01-07
373,2,3.12,1621.84,2956.87,848.21,184.4,173.89000000000001,2024-01-08
374,2,5.02,1588.67,2786.58,767.82,157.17,199.99,2024-01-09
375,2,0.59,1675.17,3285.91,807.0,136.35,304.08,2024-01-10
376,2,0.69,1358.16,3192.35,759.27,160.24,210.54,2024-01-11
377,2,2.34,1288.3700000000001,3650.04,773.37,178.32,214.52,2024-01-12
378,2,6.69,1509.92,3310.7599999999998,871.96,143.85,281.57,2024-01-13
379,2,7.71,1500.16,3527.5,649.3,157.88,251.92,2024-01-14
380,2,1.53,1373.75,3199.84,684.23,186.06,153.63,2024-01-15
381,2,7.04,1902.58,2422.83,797.08,172.24,167.78,2024-01-16
382,2,7.08,1305.02,3028.68,817.09,189.02,137.02,2024-01-17
383,2,3.21,1618.07,3367.63,700.45,171.65,225.27,2024-01-18
384,2,1.43,1362.11,3133.25,764.11,131.63,262.7,2024-01-19
385,2,6.57,1724.63,3084.54,864.08,168.66,230.0,2024-01-20
386,2,1.53,1576.81,3632.17,722.22,191.71,209.69,2024-01-21
387,2,8.65,1395.96,3143.96,759.46,162.44,205.04,2024-01-22
388,2,9.33,1501.56,3141.27,698.79,117.42999999999999,299.3,2024-01-23
389,2,4.01,1420.68,3351.94,790.52,223.58,109.19,2024-01-24
390,2,0.06,1490.39,3013.31,701.46,145.17,230.21,2024-01-25
391,2,1.33,1739.44,3189.46,854.99,138.31,301.82,2024-01-26
392,2,1.76,1374.51,3168.0,741.09,144.07,240.26,2024-01-27
393,2,2.44,1573.52,3430.31,718.43,191.15,189.94,2024-01-28
394,2,6.44,1552.76,3248.93,918.03,213.18,145.64,2024-01-29
395,2,5.52,1477.88,2729.9900000000002,830.16,147.57,208.66,2024-01-30
396,2,3.49,1462.75,2981.27,781.4399999999999,157.48,207.58,2024-01-31
397,2,5.88,1637.04,2971.9500000000003,624.96,158.35,206.69,2024-02-01
398,2,6.73,1531.81,3171.78,780.44,148.66,251.09,2024-02-02
399,2,4.56,1144.02,2484.58,752.55,160.41,117.32,2024-02-03
400,2,3.83,1475.94,3164.85,762.44,174.14000000000001,192.07999999999998,2024-02-04
401,2,5.88,1342.36,2707.48,734.18,134.54,209.35999999999999,2024-02-05
402,2,7.25,1685.43,2827.8,761.99,151.68,224.17000000000002,2024-02-06
403,2,5.88,1449.3,2573.59,716.14,119.39,235.16,2024-02-07
404,2,6.74,1297.65,2379.98,663.1899999999999,116.24,201.64000000000001,2024-02-08
405,2,1.14,1437.8700000000001,3142.6,719.0,140.57,248.79,2024-02-09
406,2,2.69,1468.6,3179.61,728.54,169.14000000000001,199.4,2024-02-10
407,2,9.91,1164.4,2707.29,732.58,186.69,87.07000000000001,2024-02-11
408,2,6.74,1394.1100000000001,2961.1,767.29,199.69,112.84,2024-02-12
409,2,5.26,1700.39,3245.07,712.01,183.92,197.9,2024-02-13
410,2,3.38,1430.98,3084.17,698.61,143.52,234.35,2024-02-14
411,2,1.19,1658.04,3074.1,773.32,118.38,313.76,2024-02-15
412,2,4.32,1546.68,3230.69,744.4399999999999,174.42,203.36,2024-02-16
413,2,5.27,1409.72,2433.33,810.16,130.64,204.04,2024-02-17
414,2,9.16,1590.1399999999999,3368.8,722.71,139.07,290.06,2024-02-18
415,2,0.19,1597.1200000000001,3453.56,843.09,200.23,188.91,2024-02-19
416,2,5.84,1584.58,2535.91,561.32,88.18,291.84,2024-02-20
417,2,8.05,1615.11,3572.55,568.14,143.31,288.99,2024-02-21
418,2,6.07,1367.79,3488.66,769.21,143.11,276.32,2024-02-22
419,2,0.5,1110.26,2978.96,802.09,162.0,165.12,2024-02-23
420,2,5.06,1651.12,2591.44,785.53,170.35999999999999,162.17,2024-02-24
421,2,2.9,1416.61,2692.06,685.76,153.81,171.85999999999999,2024-02-25
422,2,2.46,1343.57,2630.36,934.51,126.6,237.66,2024-02-26
423,2,1.13,1808.61,2700.49,907.02,152.16,237.3,2024-02-27
424,2,6.14,1793.19,2750.01,680.79,203.73,114.91,2024-02-28
425,2,6.15,1526.83,3413.56,734.26,149.37,268.68,2024-02-29
426,2,9.94,1875.48,3361.03,747.0,161.07,276.2,2024-03-01
427,2,3.7,1319.32,2931.26,713.42,100.51,295.35,2024-03-02
428,2,7.86,1370.1,2824.22,867.76,123.61,258.96,2024-03-03
429,2,7.79,1624.43,2296.97,833.77,101.33,272.83,2024-03-04
430,2,7.78,1636.24,2698.1,829.68,120.63,275.18,2024-03-05
431,2,3.38,1436.84,3299.12,796.38,172.23,208.79,2024-03-06
432,2,5.68,1626.56,2775.14,561.05,134.1,228.11,2024-03-07
433,2,0.5,1471.93,2895.02,685.84,127.56,250.18,2024-03-08
434,2,8.97,1436.22,3280.88,770.58,158.49,231.83,2024-03-09
435,2,4.71,1581.15,2587.99,675.1,168.21,148.01,2024-03-10
436,2,1.2,1700.2,2834.62,784.35,162.78,206.38,2024-03-11
437,2,9.0,1201.12,2987.46,840.02,111.96000000000001,278.92,2024-03-12
438,2,0.43,1312.3600000000001,2986.2,718.29,165.73,170.22,2024-03-13
439,2,2.41,1478.78,3129.86,712.23,137.04,258.03,2024-03-14
440,2,1.02,1482.79,2843.09,742.07,141.96,222.88,2024-03-15
441,2,7.49,994.54,2805.34,724.9,122.13,208.22,2024-03-16
442,2,1.44,1384.67,2635.9,790.9,141.34,198.52,2024-03-17
443,2,8.04,1403.45,3426.31,711.0,191.61,170.86,2024-03-18
444,2,1.58,1388.87,3140.9900000000002,837.89,185.2,166.41,2024-03-19
445,2,2.21,1685.46,2966.87,667.69,183.45,165.05,2024-03-20
446,2,9.41,1257.92,3004.95,703.16,118.03,260.57,2024-03-21
447,2,7.45,1481.36,3731.36,743.9,170.85,254.0,2024-03-22
448,2,7.14,1530.25,2653.04,705.61,151.27,186.37,2024-03-23
449,2,5.52,1420.15,2971.79,782.3299999999999,164.1,189.24,2024-03-24
450,2,1.25,1339.59,2622.06,787.0699999999999,123.18,228.57,2024-03-25
451,2,9.92,1370.47,2722.6,860.21,143.35,208.65,2024-03-26
452,2,5.58,1535.92,2855.15,710.86,173.24,163.76,2024-03-27
453,2,3.2,1794.2,3178.79,708.52,145.15,277.89,2024-03-28
454,2,9.33,1511.83,3043.46,685.26,148.06,227.93,2024-03-29
455,2,3.97,1511.3,2759.78,877.34,172.08,170.72,2024-03-30
456,2,3.44,1402.46,3496.97,678.74,185.14,187.55,2024-03-31
457,2,1.14,1521.8,2769.81,833.73,210.06,92.41,2024-04-01
458,2,8.25,1453.35,2870.48,774.98,145.68,218.56,2024-04-02
459,2,0.35,1562.8400000000001,2533.03,668.6,108.03,260.39,2024-04-03
460,2,2.7,1550.9,3024.63,919.9,197.63,154.29,2024-04-04
461,2,8.92,1578.95,3141.73,885.95,179.19,202.28,2024-04-05
462,2,5.39,1659.55,3257.94,769.88,190.1,188.54,2024-04-06
463,2,1.61,1372.92,3117.14,700.6,146.94,225.23,2024-04-07
464,2,3.87,1480.46,2635.06,772.36,198.23,92.35,2024-04-08
465,2,8.56,1421.31,2873.88,804.13,145.4,219.17,2024-04-09
466,2,9.24,1689.95,2964.06,765.52,137.83,266.3,2024-04-10
467,2,3.95,1714.95,2402.67,604.63,146.5,179.24,2024-04-11
468,2,7.93,1269.3,2906.94,849.83,183.81,134.98,2024-04-12
469,2,4.01,1304.5,2524.34,767.83,135.59,188.49,2024-04-13
470,2,8.73,1448.78,3172.33,679.2,146.05,237.9,2024-04-14
471,2,3.73,1311.6299999999999,2803.11,615.38,156.4,160.29,2024-04-15
472,2,6.82,1587.08,2903.51,654.67,184.81,144.91,2024-04-16
473,2,3.95,1777.91,2610.94,803.97,123.78999999999999,271.67,2024-04-17
474,2,8.77,1666.49,3455.56,879.79,219.86,160.49,2024-04-18
475,2,5.26,1932.33,2501.54,872.88,130.54,269.62,2024-04-19
476,2,0.79,1394.01,2920.33,615.65,177.26,138.5,2024-04-20
477,2,4.01,1445.36,2747.45,748.87,167.7,158.76,2024-04-21
478,2,8.54,1644.54,2691.19,749.22,207.48,93.6,2024-04-22
479,2,0.86,1675.15,2780.35,673.08,114.66,283.53,2024-04-23
480,2,4.91,1678.16,3033.34,845.57,201.8,152.10999999999999,2024-04-24
481,2,3.53,1636.13,2988.08,897.85,207.78,136.65,2024-04-25
482,2,6.24,1501.4,3229.86,795.11,220.02,112.53,2024-04-26
483,2,7.3,1498.66,3163.41,652.15,123.34,284.81,2024-04-27
484,2,6.39,1596.23,3454.91,834.96,205.78,177.04,2024-04-28
485,2,2.35,1518.3,3225.16,809.55,164.49,226.3,2024-04-29
486,2,7.57,1381.46,3639.4900000000002,771.21,198.21,182.78,2024-04-30
487,2,1.24,1455.15,3108.36,834.36,179.97,179.85999999999999,2024-05-01
488,2,5.02,1400.91,2983.22,782.27,134.16,248.35,2024-05-02
489,2,5.47,1870.47,2856.95,699.62,213.55,115.63,2024-05-03
490,2,0.41,1660.0,2904.45,753.23,165.66,200.45,2024-05-04
491,2,0.88,1463.54,3413.82,655.0600000000001,169.88,213.47,2024-05-05
492,2,9.43,1656.77,3252.18,893.12,142.47,295.27,2024-05-06
493,2,4.44,1473.3500000000001,3095.56,835.17,133.38,273.64,2024-05-07
494,2,9.7,1425.31,3096.59,724.12,108.29,308.05,2024-05-08
495,2,0.56,1637.02,3054.38,682.08,130.25,276.9,2024-05-09
496,2,5.53,1313.28,3588.4,716.79,168.67000000000002,224.48000000000002,2024-05-10
497,2,3.37,1633.27,3136.16,707.4300000000001,207.34,132.99,2024-05-11
498,2,8.58,1479.98,3567.66,784.33,155.29,272.59,2024-05-12
499,2,4.31,1492.17,3503.82,799.89,185.91,207.82,2024-05-13
500,2,8.1,1427.01,2983.8,766.93,89.81,338.18,2024-05-14
501,2,5.96,1690.45,3629.56,819.45,109.07,395.84000000000003,2024-05-15
502,2,3.96,1222.99,3021.73,765.22,181.11,138.78,2024-05-16
503,2,1.92,1457.15,2929.07,613.99,79.34,341.37,2024-05-17
504,2,6.53,1635.14,2793.84,599.43,116.95,268.92,2024-05-18
505,2,0.57,1874.42,2525.45,689.83,180.17,148.63,2024-05-19
506,2,4.1,1350.47,2511.85,849.91,151.3,168.62,2024-05-20
507,2,4.56,1579.02,2749.13,913.45,132.21,259.79,2024-05-21
508,2,7.36,1425.42,2803.14,787.24,195.37,110.84,2024-05-22
509,2,0.45,1579.32,2269.79,820.14,150.0,166.91,2024-05-23
510,2,4.21,1284.94,3135.94,687.68,132.21,246.43,2024-05-24
511,2,4.59,1600.25,2527.5099999999998,917.62,168.9,166.71,2024-05-25
512,2,7.46,1420.01,3009.15,778.54,143.99,232.8,2024-05-26
513,2,1.51,1536.05,3442.03,785.95,166.67,243.05,2024-05-27
514,2,6.43,1396.69,3075.62,713.8,136.62,245.37,2024-05-28
515,2,9.64,1690.43,2850.21,623.23,151.49,213.42,2024-05-29
516,2,8.33,1526.8,2867.0299999999997,656.97,172.24,160.57,2024-05-30
517,2,1.6,1707.3899999999999,3359.47,794.64,197.68,190.77,2024-05-31
518,2,1.12,1290.18,2901.62,643.54,125.76,232.03,2024-06-01
519,2,4.06,1728.06,3459.32,768.08,195.55,204.45000000000002,2024-06-02
520,2,1.54,1820.15,3114.19,624.54,160.21,235.51,2024-06-03
521,2,0.02,1669.14,3286.98,803.44,171.37,233.2,2024-06-04
522,2,5.13,1630.46,2230.41,773.76,177.42,108.65,2024-06-05
523,2,3.35,1573.59,2895.21,777.05,181.57,161.46,2024-06-06
524,2,0.54,1598.38,2695.66,670.87,142.85999999999999,210.79,2024-06-07
525,2,2.31,1644.06,2948.85,711.83,152.08,226.3,2024-06-08
526,2,7.76,1295.93,2785.05,684.16,141.79,192.99,2024-06-09
527,2,6.99,1541.36,2348.04,801.27,127.12,214.88,2024-06-10
528,2,4.08,1554.58,3171.1,682.7,157.46,225.91,2024-06-11
529,2,2.72,1815.1,3228.62,684.75,174.13,224.56,2024-06-12
530,2,5.45,1395.45,3288.03,741.26,147.81,246.85,2024-06-13
531,2,3.57,1503.93,2650.09,715.58,176.19,134.57,2024-06-14
532,2,3.26,1743.73,2742.46,780.89,190.39,145.92000000000002,2024-06-15
533,2,5.56,1588.49,3507.62,684.31,136.01,306.04,2024-06-16
534,2,6.59,1676.06,2643.48,803.54,191.47,129.39000000000001,2024-06-17
535,2,6.98,1409.7,2939.2599999999998,656.92,142.07,216.44,2024-06-18
536,2,8.5,1288.99,2873.92,692.73,184.85,115.91,2024-06-19
537,2,9.11,1421.07,3006.16,695.33,180.93,150.37,2024-06-20
538,2,6.13,1521.6,2745.03,712.98,144.22,209.53,2024-06-21
539,2,3.73,1322.68,2750.09,750.35,146.05,190.22,2024-06-22
540,2,0.4,1655.22,3192.04,765.75,214.36,132.57,2024-06-23
541,2,7.42,1324.16,2794.97,647.8,137.05,202.63,2024-06-24
542,2,0.68,1578.32,3127.56,664.8,107.74000000000001,321.58,2024-06-25
543,2,8.04,1563.37,2518.09,901.25,157.25,183.79999999999998,2024-06-26
544,2,8.54,1722.54,3130.66,708.27,166.06,224.04,2024-06-27
545,2,5.19,1800.84,3396.39,765.67,176.73,242.84,2024-06-28
546,2,1.06,1638.8,2820.66,704.42,153.52,209.34,2024-06-29
547,2,8.29,1493.32,3598.32,735.19,199.65,183.36,2024-06-30
548,2,9.32,1310.71,3548.47,828.93,185.27,198.28,2024-07-01
549,2,5.97,1550.36,2840.19,706.13,126.94,255.76999999999998,2024-07-02
550,2,7.99,1243.98,2998.83,791.72,190.21,123.02,2024-07-03
551,2,0.61,1653.41,3033.09,811.17,168.48,212.84,2024-07-04
552,2,6.65,1711.28,3146.55,799.45,190.54,184.68,2024-07-05
553,2,9.96,1295.3,3001.7599999999998,884.95,147.69,222.82,2024-07-06
554,2,3.13,1241.55,3103.99,688.4300000000001,135.46,232.5,2024-07-07
555,2,6.48,1375.3,3060.27,744.71,164.15,189.75,2024-07-08
556,2,2.57,1621.7,3324.06,914.04,179.39,227.22,2024-07-09
557,2,8.87,1119.07,3334.02,811.14,134.87,256.69,2024-07-10
558,2,1.29,1530.4,2621.65,620.96,182.04999999999998,113.21000000000001,2024-07-11
559,2,5.11,1485.12,3407.4900000000002,764.22,177.93,209.79,2024-07-12
560,2,0.34,1562.76,2777.19,705.66,151.19,202.19,2024-07-13
561,2,7.02,1634.3,3174.94,823.45,209.2,144.87,2024-07-14
562,2,9.1,1435.67,2925.75,695.72,185.98,133.81,2024-07-15
563,2,0.3,1299.5,3325.19,592.45,176.16,169.4,2024-07-16
564,2,2.05,1645.15,3328.47,926.41,198.56,192.89,2024-07-17
565,2,4.21,1461.81,2874.79,669.67,154.47,191.68,2024-07-18
566,2,6.28,1704.89,2831.37,718.0600000000001,165.0,195.41,2024-07-19
567,2,7.9,1491.54,2420.21,790.1899999999999,154.55,161.09,2024-07-20
568,2,5.55,1513.8,2792.61,713.21,173.7,154.55,2024-07-21
569,2,9.85,1440.34,2867.02,705.73,144.87,211.57999999999998,2024-07-22
570,2,0.25,1536.14,3202.32,791.52,180.61,191.77,2024-07-23
571,2,2.71,1407.6100000000001,2995.38,756.64,194.4,127.19999999999999,2024-07-24
572,2,6.95,1502.04,2848.0499999999997,783.38,203.82,105.74,2024-07-25
573,2,9.3,1359.94,3127.08,626.87,165.74,179.9,2024-07-26
574,2,1.73,1535.78,2361.8,799.08,150.26,169.15,2024-07-27
575,2,0.98,1399.22,3290.27,779.53,213.63,119.64,2024-07-28
576,2,3.85,1359.75,3054.97,868.65,111.04,306.25,2024-07-29
577,2,2.29,1280.14,2731.43,603.43,119.11,223.3,2024-07-30
578,2,9.84,1509.17,3316.92,730.7,197.9,159.88,2024-07-31
579,2,0.7,1399.51,2080.11,753.28,134.33,154.63,2024-08-01
580,2,9.16,1245.72,2827.54,749.34,166.76999999999998,148.71,2024-08-02
581,2,1.57,1604.0,3399.09,679.14,173.65,220.9,2024-08-03
582,2,2.64,1408.31,2983.5099999999998,551.32,145.55,203.21,2024-08-04
583,2,9.7,1326.17,2455.95,723.98,100.54,249.52,2024-08-05
584,2,7.66,1477.03,3409.59,846.78,176.64,220.03,2024-08-06
585,2,8.99,1657.1,3293.12,740.01,169.05,230.9,2024-08-07
586,2,3.03,1588.98,3289.0,767.61,206.09,152.35,2024-08-08
587,2,4.34,1101.48,2814.38,824.36,136.38,201.27,2024-08-09
588,2,0.14,1512.7,3083.12,570.9399999999999,163.34,190.04,2024-08-10
589,2,5.45,1422.92,3144.02,736.5,176.44,177.49,2024-08-11
590,2,2.6,1151.24,3159.69,880.76,149.15,220.89000000000001,2024-08-12
591,2,4.61,1455.79,2343.13,831.59,138.28,186.48,2024-08-13
592,2,8.57,1551.97,3047.5,797.43,239.96,59.72,2024-08-14
593,2,0.03,1575.17,3044.67,755.29,160.82,215.86,2024-08-15
594,2,0.94,1733.39,2754.5,798.94,178.91,170.88,2024-08-16
595,2,3.13,1491.8,3200.4,831.6,137.35,277.65999999999997,2024-08-17
596,2,4.37,1457.17,3323.91,645.77,152.33,238.02,2024-08-18
597,2,5.26,1544.95,3318.28,754.43,188.16,185.4,2024-08-19
598,2,5.54,1484.05,2625.86,731.61,162.36,159.41,2024-08-20
599,2,0.1,1627.22,3204.29,789.65,134.17,293.81,2024-08-21
600,2,5.21,1523.57,3019.59,620.79,116.22,283.96999999999997,2024-08-22
601,2,5.92,1507.6200000000001,3504.18,768.58,175.2,227.68,2024-08-23
602,2,5.92,1416.08,3009.18,810.99,130.43,262.77,2024-08-24
603,2,6.64,1646.95,3099.34,669.8,198.67,144.28,2024-08-25
604,2,1.98,1301.76,3495.74,678.33,188.48,170.63,2024-08-26
605,2,2.81,1223.29,2717.2599999999998,790.9,123.78,225.56,2024-08-27
606,2,4.08,1238.65,2901.7,780.51,155.1,181.87,2024-08-28
607,2,2.77,1414.4,3074.19,683.47,118.28,280.65,2024-08-29
608,2,8.9,1134.23,2653.93,702.86,158.55,132.0,2024-08-30
609,2,8.19,1370.79,3002.39,749.37,162.72,186.87,2024-08-31
610,2,2.16,1657.78,2746.75,764.4399999999999,113.48,289.92,2024-09-01
611,2,2.26,1344.93,2881.53,810.52,123.32,257.03,2024-09-02
612,2,5.86,1568.49,2615.06,685.96,139.89,207.18,2024-09-03
613,2,0.6,1261.41,3189.36,698.61,156.87,201.21,2024-09-04
614,2,9.36,1547.44,3005.4,713.76,145.17,236.32999999999998,2024-09-05
615,2,7.58,1647.34,3063.78,665.34,188.3,160.95,2024-09-06
616,2,4.04,1457.55,2370.47,670.65,165.19,119.5,2024-09-07
617,2,9.43,1519.39,3422.4700000000003,621.37,139.71,276.93,2024-09-08
618,2,0.81,1231.84,3223.61,734.4399999999999,129.0,260.94,2024-09-09
619,2,5.62,1677.12,2735.28,724.29,159.35,194.95,2024-09-10
620,2,1.42,1717.29,3034.62,669.35,172.0,198.12,2024-09-11
621,2,2.59,1299.13,2859.83,849.51,165.12,170.65,2024-09-12
622,2,4.82,1460.68,2954.72,834.52,127.29,270.4,2024-09-13
623,2,5.92,1569.26,2916.84,782.8199999999999,173.88,179.11,2024-09-14
624,2,4.9,1439.52,3349.42,688.04,189.81,168.08,2024-09-15
625,2,3.21,1361.73,3226.07,809.21,168.98,201.8,2024-09-16
626,2,4.92,1252.32,3191.69,878.26,130.56,271.11,2024-09-17
627,2,5.7,1371.33,2795.2,727.2,138.92,211.55,2024-09-18
628,2,8.04,1359.83,2769.04,682.48,143.8,193.56,2024-09-19
629,2,1.72,1428.77,2995.35,753.36,137.49,242.79999999999998,2024-09-20
630,2,5.88,1471.58,2955.73,755.35,158.49,201.29,2024-09-21
631,2,9.9,1240.26,2929.6800000000003,756.62,148.0,196.65,2024-09-22
632,2,2.84,1497.82,3929.84,651.72,187.93,232.05,2024-09-23
633,2,8.07,1641.55,2919.14,835.64,161.14,217.35,2024-09-24
634,2,8.25,1071.98,3136.62,693.98,157.08,176.13,2024-09-25
635,2,8.57,1524.78,3078.31,727.54,152.81,227.44,2024-09-26
636,2,4.58,1716.33,2820.68,811.16,184.38,166.10999999999999,2024-09-27
637,2,1.76,1447.55,2617.61,759.0600000000001,159.17,164.1,2024-09-28
638,2,2.01,1724.5,3176.3,814.5,174.38,222.75,2024-09-29
639,2,9.57,1426.92,2782.5299999999997,797.27,152.0,196.65,2024-09-30
640,2,9.92,1578.83,2779.2799999999997,883.35,182.35,159.42,2024-10-01
641,2,4.28,1612.77,2927.9,753.63,162.17000000000002,205.07,2024-10-02
642,2,3.72,1522.77,2983.11,846.59,130.14,274.98,2024-10-03
643,2,3.88,1361.3700000000001,2924.83,768.8,147.19,211.19,2024-10-04
644,2,1.68,1481.84,3344.19,791.6800000000001,154.56,252.68,2024-10-05
645,2,1.2,1413.13,2510.61,899.19,138.73,204.84,2024-10-06
646,2,4.13,1444.35,3154.78,799.85,152.79,234.32999999999998,2024-10-07
647,2,1.42,1374.47,3211.46,849.13,176.26,191.04,2024-10-08
648,2,3.54,1168.02,3222.08,834.6,157.59,207.31,2024-10-09
649,2,0.22,1534.42,2958.58,773.9,167.25,192.2,2024-10-10
650,2,0.3,1723.06,3047.81,807.64,168.55,220.76,2024-10-11
651,2,7.79,1735.56,2969.15,728.16,229.74,83.81,2024-10-12
652,2,0.39,1712.08,2455.71,790.79,107.37,281.13,2024-10-13
653,2,4.98,1635.67,3679.66,705.99,128.96,344.22,2024-10-14
654,2,4.01,1503.04,2982.63,825.97,155.67000000000002,219.92,2024-10-15
655,2,7.7,1640.1100000000001,3242.17,838.98,210.26,151.59,2024-10-16
656,2,9.31,1823.9,2878.19,632.48,169.52,194.47,2024-10-17
657,2,4.96,1592.8899999999999,3331.14,768.82,161.05,247.22,2024-10-18
658,2,6.48,1606.1299999999999,2616.68,828.82,158.03,189.09,2024-10-19
659,2,1.61,1495.74,2983.52,715.51,188.05,143.37,2024-10-20
660,2,6.7,1616.59,2823.41,761.97,158.34,203.52,2024-10-21
661,2,4.53,1488.96,2772.43,839.28,128.25,253.56,2024-10-22
662,2,2.23,1625.17,3782.15,861.0,173.89,279.01,2024-10-23
663,2,7.51,1613.48,2468.61,738.83,162.95,156.17000000000002,2024-10-24
664,2,0.27,1313.16,2418.88,778.79,108.68,233.75,2024-10-25
665,2,6.18,1652.42,3486.14,802.93,155.39,283.38,2024-10-26
666,2,3.36,1591.76,2926.88,695.18,156.10999999999999,209.2,2024-10-27
667,2,0.67,1659.47,3037.46,715.16,142.47,256.28000000000003,2024-10-28
668,2,0.23,1799.26,3012.45,699.2,161.92,227.28,2024-10-29
669,2,8.64,1612.28,3445.63,822.28,212.76,162.53,2024-10-30
670,2,2.16,1549.54,3145.35,604.91,118.98,292.06,2024-10-31
671,2,0.7,1367.72,3256.62,839.96,138.34,269.75,2024-11-01
672,2,6.65,1569.89,3443.02,715.46,180.37,212.08,2024-11-02
673,2,7.58,1250.43,2767.21,695.11,135.86,199.56,2024-11-03
674,2,4.81,1513.79,3092.79,810.2,139.34,262.98,2024-11-04
675,2,9.69,1553.34,2936.8,813.43,161.4,207.55,2024-11-05
676,2,0.89,1482.95,3026.2400000000002,814.99,174.13,184.17,2024-11-06
677,2,8.18,1375.88,3843.65,703.94,187.23,217.88,2024-11-07
678,2,6.89,1285.42,2569.86,665.11,142.82,166.36,2024-11-08
679,2,6.05,1517.95,2949.21,832.71,174.2,181.63,2024-11-09
680,2,7.46,1650.42,2633.73,777.99,148.67,208.92000000000002,2024-11-10
681,2,4.08,1489.18,3035.41,603.82,177.12,158.6,2024-11-11
682,2,4.69,1535.71,3125.37,761.81,136.43,269.46,2024-11-12
683,2,5.82,1296.9,2821.4700000000003,635.19,133.81,207.76,2024-11-13
684,2,7.65,1569.71,3051.73,720.77,144.48,245.29,2024-11-14
685,2,1.44,1308.28,3162.5,711.9399999999999,149.87,218.56,2024-11-15
686,2,3.91,1696.07,2519.19,745.1899999999999,148.6,198.85999999999999,2024-11-16
687,2,9.29,1689.3,3126.06,765.95,157.44,243.27,2024-11-17
688,2,7.87,1855.77,3042.77,685.11,177.35,203.65,2024-11-18
689,2,0.31,1471.54,3003.0099999999998,835.19,187.66,155.63,2024-11-19
690,2,0.08,1693.24,3064.48,726.98,176.34,195.82999999999998,2024-11-20
691,2,6.43,1358.26,2765.47,835.5,155.85,184.25,2024-11-21
692,2,2.08,1443.18,3269.17,751.6899999999999,169.57,207.27,2024-11-22
693,2,6.04,1767.15,2834.16,754.12,189.32,156.94,2024-11-23
694,2,9.01,1528.26,3056.02,834.25,124.81,292.23,2024-11-24
695,2,6.65,1534.9,2603.65,722.49,131.31,223.51,2024-11-25
696,2,5.6,1620.57,3317.27,667.85,162.9,234.78,2024-11-26
697,2,3.54,1346.34,2795.69,733.52,201.47,84.68,2024-11-27
698,2,7.33,1596.96,3201.44,864.66,199.06,168.16,2024-11-28
699,2,2.84,1748.08,3323.29,786.21,164.12,257.52,2024-11-29
700,2,7.6,1364.6,3136.68,626.11,167.7,177.32999999999998,2024-11-30
701,2,8.4,1107.68,3117.7,767.91,158.32,182.69,2024-12-01
702,2,2.73,1471.08,3150.63,721.02,169.33,195.61,2024-12-02
703,2,9.42,1432.69,3385.19,764.8100000000001,139.45,279.34,2024-12-03
704,2,6.17,1444.1,3209.68,656.35,189.35,152.29000000000002,2024-12-04
705,2,9.24,1723.89,2993.46,803.11,166.52,219.07,2024-12-05
706,2,5.2,1705.64,3661.21,744.28,250.71,109.67,2024-12-06
707,2,6.83,1725.76,3124.89,803.83,215.31,134.8,2024-12-07
708,2,5.76,1289.68,2411.58,677.39,123.87,190.09,2024-12-08
709,2,3.02,1419.58,3188.53,725.03,189.3,154.71,2024-12-09
710,2,6.06,1638.71,3193.14,862.46,142.2,285.04,2024-12-10
711,2,6.09,1677.0,3003.45,769.37,181.32,182.34,2024-12-11
712,2,8.42,1603.57,2611.66,751.04,163.82,168.97,2024-12-12
713,2,3.02,1522.63,2890.21,789.41,184.27,151.65,2024-12-13
714,2,3.81,1607.03,2432.14,611.46,109.14,246.86,2024-12-14
715,2,3.86,1396.85,2775.76,816.12,138.95,220.98,2024-12-15
716,2,3.83,1539.71,2845.49,914.51,180.51,168.93,2024-12-16
717,2,6.98,1507.34,2811.01,738.3100000000001,151.98,201.67000000000002,2024-12-17
718,2,2.55,1356.67,2460.64,826.79,138.18,188.08,2024-12-18
719,2,5.33,1656.3,2772.93,817.82,170.83,183.04,2024-12-19
720,2,2.75,1794.7,2539.07,727.01,123.69,258.67,2024-12-20
721,2,6.92,1385.35,3079.65,825.27,160.26,208.49,2024-12-21
722,2,1.72,1467.79,3118.92,835.86,155.37,231.51,2024-12-22
723,2,3.02,1548.28,2866.63,799.45,114.1,293.23,2024-12-23
724,2,5.2,1412.49,3026.39,770.0,110.04,300.83,2024-12-24
725,2,5.88,1549.28,2747.21,776.88,160.06,187.26,2024-12-25
726,2,7.92,1538.6,2870.39,664.97,170.85,165.65,2024-12-26
727,2,9.91,1134.6,3192.23,617.58,162.35,169.71,2024-12-27
728,2,8.48,1530.04,3189.19,792.42,177.24,196.66,2024-12-28
